"participant_id","musical_exp","v1","synth","rating"
6,0,12.3752,"harmonic",7
7,2,13.5715,"harmonic",6
14,0,5.2941,"harmonic",5
12,0,6.5448,"harmonic",3
4,6,5.398,"harmonic",7
14,0,10.1074,"harmonic",3
3,2,3.2545,"harmonic",3
3,2,5.3312,"piano",6
3,2,7.4373,"harmonic",5
7,2,1.7257,"harmonic",3
6,0,5.4446,"harmonic",5
7,2,1.892,"piano",7
12,0,2.1733,"harmonic",3
6,0,14.6511,"harmonic",6
12,0,5.9236,"harmonic",3
3,2,10.9678,"harmonic",4
6,0,11.856,"harmonic",6
7,2,9.7363,"harmonic",7
3,2,0.9371,"harmonic",2
12,0,13.8209,"harmonic",5
7,2,13.389,"harmonic",2
2,4,8.2269,"harmonic",4
15,20,8.096,"piano",7
12,0,12.4029,"harmonic",3
7,2,1.4903,"harmonic",7
3,2,11.0736,"harmonic",5
12,0,10.3174,"harmonic",3
6,0,6.8139,"harmonic",5
15,20,8.6585,"harmonic",5
6,0,10.3245,"harmonic",5
12,0,1.9755,"harmonic",2
7,2,2.952,"harmonic",6
12,0,12.3344,"harmonic",3
12,0,5.2677,"harmonic",6
4,6,4.7705,"harmonic",3
4,6,13.1516,"harmonic",4
3,2,2.3981,"harmonic",3
4,6,3.5019,"harmonic",6
6,0,5.8974,"harmonic",2
6,0,4.6862,"harmonic",2
2,4,4.8372,"harmonic",4
14,0,14.4426,"harmonic",5
7,2,9.8938,"harmonic",7
3,2,8.3779,"harmonic",5
3,2,4.4034,"harmonic",3
7,2,8.8111,"harmonic",2
3,2,4.755,"harmonic",3
15,20,11.5546,"harmonic",4
6,0,6.1273,"harmonic",3
12,0,14.319,"harmonic",3
6,0,2.1348,"harmonic",2
12,0,1.2053,"harmonic",2
14,0,0.9214,"harmonic",1
12,0,10.5362,"harmonic",5
6,0,14.4191,"harmonic",5
15,20,14.9939,"harmonic",6
14,0,10.7354,"harmonic",6
3,2,11.5131,"harmonic",5
6,0,7.4582,"harmonic",3
7,2,7.3488,"harmonic",7
14,0,5.0274,"harmonic",3
14,0,9.0336,"harmonic",3
7,2,6.726,"harmonic",7
4,6,7.3429,"harmonic",6
4,6,7.4171,"harmonic",6
15,20,0.7205,"harmonic",1
3,2,7.8352,"harmonic",5
4,6,7.7277,"harmonic",5
15,20,0.1275,"harmonic",5
6,0,6.408,"harmonic",2
15,20,2.4504,"harmonic",4
6,0,8.2135,"harmonic",2
14,0,3.0315,"harmonic",2
15,20,5.6375,"harmonic",2
14,0,13.0031,"harmonic",3
2,4,7.245,"harmonic",4
7,2,3.4421,"harmonic",7
3,2,12.0912,"harmonic",5
7,2,13.4202,"harmonic",6
7,2,12.8928,"harmonic",5
12,0,5.9017,"harmonic",5
12,0,14.3373,"harmonic",5
4,6,11.6914,"harmonic",7
6,0,3.5898,"harmonic",5
12,0,0.8917,"harmonic",2
6,0,11.0241,"harmonic",3
15,20,7.3632,"piano",4
4,6,1.8505,"harmonic",6
2,4,9.3307,"harmonic",4
15,20,9.9281,"piano",6
14,0,6.2308,"harmonic",5
6,0,12.534,"piano",6
2,4,6.4067,"harmonic",2
12,0,11.334,"harmonic",3
2,4,13.256,"harmonic",2
12,0,9.8311,"harmonic",3
14,0,9.9086,"harmonic",5
7,2,9.1953,"harmonic",6
7,2,8.5932,"harmonic",3
14,0,4.2316,"harmonic",2
3,2,9.543,"harmonic",3
15,20,7.2442,"harmonic",4
12,0,2.7337,"harmonic",3
14,0,11.9127,"harmonic",5
14,0,7.2075,"harmonic",5
6,0,0.8378,"harmonic",3
3,2,0.6997,"harmonic",4
7,2,14.9345,"harmonic",2
6,0,12.8485,"harmonic",5
12,0,14.5093,"harmonic",5
6,0,4.7815,"harmonic",5
12,0,4.7123,"harmonic",3
3,2,4.9359,"harmonic",5
7,2,11.1881,"harmonic",6
3,2,7.9243,"harmonic",5
12,0,0.2769,"harmonic",2
14,0,3.611,"harmonic",3
4,6,2.9741,"harmonic",5
12,0,1.0008,"piano",3
6,0,12.6988,"harmonic",5
7,2,8.2904,"harmonic",7
12,0,10.4745,"harmonic",2
6,0,1.5274,"harmonic",3
12,0,1.2353,"harmonic",2
3,2,9.962,"harmonic",3
12,0,7.2427,"harmonic",5
3,2,5.5285,"harmonic",3
2,4,6.1488,"harmonic",3
7,2,3.4254,"harmonic",7
6,0,6.5072,"harmonic",5
12,0,3.8961,"harmonic",5
6,0,6.4618,"harmonic",3
2,4,14.0907,"piano",5
12,0,14.101,"harmonic",3
6,0,7.4425,"harmonic",5
6,0,12.7657,"harmonic",6
4,6,3.0977,"harmonic",7
12,0,11.7807,"harmonic",5
14,0,8.8777,"harmonic",5
15,20,1.3086,"harmonic",1
4,6,11.0606,"harmonic",5
7,2,2.2586,"harmonic",7
14,0,8.8825,"harmonic",3
2,4,6.8977,"harmonic",5
14,0,1.1062,"harmonic",1
2,4,2.9001,"harmonic",2
101,6,3.6302,"harmonic",6
14,0,0.7264,"harmonic",3
3,2,10.7691,"harmonic",5
14,0,1.3531,"harmonic",2
2,4,3.6502,"harmonic",3
3,2,3.0025,"harmonic",4
15,20,0.771,"harmonic",1
12,0,3.5552,"harmonic",5
3,2,0.4556,"harmonic",3
2,4,13.6677,"harmonic",3
7,2,6.0198,"harmonic",6
4,6,5.8174,"harmonic",6
4,6,3.9214,"piano",4
2,4,0.6242,"harmonic",3
4,6,9.3597,"harmonic",6
15,20,3.1957,"harmonic",6
6,0,5.1205,"harmonic",1
3,2,12.1848,"piano",7
3,2,11.8135,"harmonic",4
7,2,11.3438,"harmonic",6
12,0,2.9728,"harmonic",3
12,0,10.1165,"harmonic",5
6,0,5.5363,"harmonic",3
14,0,11.3531,"harmonic",5
2,4,7.8836,"harmonic",4
4,6,3.3515,"harmonic",7
2,4,8.9194,"piano",5
12,0,13.2129,"harmonic",3
2,4,8.9688,"harmonic",4
2,4,1.0608,"harmonic",2
7,2,3.86,"piano",6
2,4,12.3292,"harmonic",3
7,2,14.9727,"harmonic",7
4,6,1.2576,"piano",7
6,0,8.3418,"harmonic",2
6,0,11.2079,"piano",7
12,0,6.2504,"harmonic",2
14,0,5.5442,"harmonic",2
12,0,10.1855,"harmonic",6
7,2,7.4383,"harmonic",2
2,4,10.2617,"harmonic",4
12,0,14.148,"harmonic",2
7,2,9.5854,"harmonic",7
15,20,12.592,"harmonic",3
15,20,4.1421,"harmonic",6
12,0,10.0174,"harmonic",5
14,0,14.5516,"harmonic",5
12,0,3.2812,"harmonic",3
3,2,2.3306,"harmonic",2
4,6,14.2104,"harmonic",5
3,2,4.0975,"piano",7
15,20,5.6565,"piano",3
12,0,2.1239,"harmonic",2
12,0,3.7234,"harmonic",3
6,0,5.6286,"harmonic",3
2,4,14.2166,"harmonic",4
12,0,0.6273,"harmonic",2
7,2,10.0421,"harmonic",7
6,0,7.4266,"harmonic",2
7,2,13.617,"piano",7
7,2,10.9984,"harmonic",4
2,4,6.4276,"harmonic",3
2,4,13.698,"harmonic",1
3,2,1.8209,"harmonic",2
4,6,11.3494,"piano",5
3,2,10.8984,"harmonic",4
14,0,10.5656,"harmonic",5
6,0,10.0674,"harmonic",5
2,4,1.705,"harmonic",3
7,2,1.9828,"piano",7
15,20,5.3056,"harmonic",5
12,0,0.7108,"piano",3
7,2,1.4856,"harmonic",7
3,2,3.1745,"harmonic",5
7,2,10.2817,"harmonic",7
12,0,0.9517,"harmonic",3
15,20,14.2722,"harmonic",3
3,2,0.2696,"harmonic",5
15,20,7.2451,"harmonic",5
7,2,5.8293,"piano",7
7,2,14.4096,"piano",7
15,20,7.332,"harmonic",5
13,2,11.6608,"harmonic",1
3,2,8.5546,"piano",7
14,0,9.0975,"harmonic",5
12,0,11.8266,"harmonic",5
3,2,6.3588,"harmonic",3
12,0,0.3307,"harmonic",2
4,6,13.7992,"harmonic",5
14,0,11.878,"piano",5
3,2,2.7329,"harmonic",3
4,6,1.0506,"harmonic",3
3,2,13.4512,"piano",7
14,0,8.5158,"harmonic",5
15,20,2.3482,"piano",4
14,0,7.1809,"harmonic",3
15,20,13.7912,"piano",4
6,0,3.5172,"harmonic",3
2,4,9.1214,"harmonic",4
16,0,14.5048,"harmonic",1
7,2,8.906,"piano",6
15,20,8.3924,"piano",4
12,0,13.5106,"harmonic",2
6,0,8.7985,"harmonic",5
7,2,3.3039,"piano",7
6,0,3.6147,"harmonic",3
4,6,3.1695,"harmonic",6
14,0,6.4784,"harmonic",3
6,0,6.8968,"harmonic",3
6,0,1.2094,"harmonic",5
16,0,6.4298,"harmonic",2
6,0,5.8136,"piano",5
13,2,1.5233,"harmonic",2
15,20,14.3929,"harmonic",4
25,0,10.5527,"harmonic",3
4,6,13.2949,"harmonic",6
6,0,13.8587,"harmonic",5
4,6,8.925,"harmonic",6
7,2,9.9851,"harmonic",7
2,4,4.9745,"harmonic",4
7,2,2.1717,"harmonic",7
4,6,5.788,"harmonic",6
6,0,7.9651,"harmonic",6
6,0,8.27,"piano",6
2,4,1.1415,"harmonic",2
7,2,11.2258,"piano",7
3,2,13.9898,"harmonic",4
16,0,2.5793,"harmonic",3
15,20,14.623,"harmonic",5
15,20,4.0794,"harmonic",6
7,2,8.5002,"harmonic",7
2,4,1.2133,"harmonic",3
4,6,6.4546,"harmonic",5
3,2,0.8865,"harmonic",3
15,20,14.7416,"harmonic",3
3,2,5.5766,"piano",6
2,4,12.1497,"piano",5
12,0,14.327,"harmonic",3
12,0,9.9699,"harmonic",5
15,20,13.1288,"harmonic",2
15,20,12.375,"piano",5
3,2,0.2207,"harmonic",5
12,0,7.5777,"harmonic",3
13,2,2.379,"harmonic",3
12,0,3.1991,"piano",3
2,4,1.0414,"piano",3
4,6,1.3028,"harmonic",5
3,2,9.2024,"harmonic",5
12,0,3.9938,"harmonic",3
7,2,5.9432,"harmonic",7
3,2,8.6472,"piano",7
7,2,14.1763,"harmonic",6
4,6,14.0907,"harmonic",5
6,0,11.9911,"harmonic",5
4,6,6.7052,"harmonic",5
12,0,7.4345,"harmonic",3
12,0,12.9893,"harmonic",3
14,0,2.8698,"piano",7
12,0,7.136,"harmonic",5
7,2,4.7305,"piano",7
15,20,9.3532,"harmonic",4
6,0,12.2047,"harmonic",5
12,0,13.8328,"harmonic",3
3,2,6.1498,"harmonic",3
12,0,11.4111,"harmonic",3
6,0,14.7329,"piano",7
4,6,4.563,"harmonic",6
16,0,8.3149,"piano",5
2,4,0.7432,"harmonic",3
15,20,4.5874,"harmonic",4
7,2,8.6398,"piano",7
4,6,9.0412,"harmonic",5
3,2,2.0871,"piano",7
12,0,14.8844,"harmonic",3
14,0,0.4158,"harmonic",2
16,0,13.0075,"piano",5
15,20,10.0759,"harmonic",4
14,0,7.1766,"harmonic",5
12,0,9.9506,"harmonic",3
4,6,12.7048,"harmonic",5
14,0,10.4003,"harmonic",3
14,0,13.4327,"harmonic",5
15,20,11.3064,"harmonic",3
12,0,6.5797,"harmonic",3
15,20,11.1763,"harmonic",3
3,2,4.111,"harmonic",3
12,0,10.4406,"harmonic",3
6,0,13.4358,"harmonic",5
3,2,11.1171,"harmonic",5
14,0,0.6147,"harmonic",1
6,0,0.6947,"harmonic",3
2,4,14.0072,"harmonic",1
3,2,9.9651,"piano",7
12,0,4.0726,"harmonic",5
7,2,8.645,"piano",7
12,0,14.1493,"harmonic",3
2,4,12.592,"piano",4
2,4,12.7711,"harmonic",1
6,0,10.4041,"harmonic",3
4,6,13.454,"piano",6
3,2,9.1666,"piano",7
13,2,13.4723,"piano",5
6,0,8.3932,"harmonic",3
2,4,3.6924,"piano",5
2,4,12.396,"harmonic",2
2,4,9.347,"harmonic",5
3,2,13.2012,"harmonic",2
4,6,5.5181,"harmonic",5
2,4,12.9844,"piano",2
4,6,5.187,"harmonic",2
4,6,12.0582,"piano",7
4,6,14.382,"piano",5
2,4,2.2953,"piano",3
15,20,10.4394,"harmonic",3
3,2,13.2894,"piano",6
3,2,3.1752,"harmonic",5
7,2,2.9977,"harmonic",6
4,6,6.7612,"piano",7
6,0,9.3287,"harmonic",5
14,0,8.7031,"harmonic",3
18,1,8.6601,"harmonic",3
2,4,1.4398,"harmonic",2
7,2,6.624,"harmonic",6
15,20,13.4936,"harmonic",2
3,2,2.8688,"piano",3
7,2,6.3756,"harmonic",7
2,4,14.565,"piano",4
7,2,12.6872,"piano",7
2,4,13.6153,"piano",3
6,0,3.5813,"harmonic",1
7,2,10.4035,"harmonic",6
7,2,12.5331,"piano",6
4,6,4.4181,"piano",5
15,20,8.9867,"harmonic",6
2,4,8.4691,"harmonic",3
14,0,4.4272,"piano",7
15,20,9.6981,"harmonic",4
4,6,4.96,"harmonic",6
13,2,11.7507,"harmonic",1
15,20,10.6008,"piano",5
3,2,3.504,"piano",6
14,0,7.55,"harmonic",5
14,0,12.1099,"harmonic",5
4,6,14.5107,"piano",6
13,2,10.0298,"harmonic",1
14,0,1.0395,"harmonic",2
2,4,2.8896,"harmonic",3
15,20,3.0725,"harmonic",3
3,2,9.1939,"harmonic",3
15,20,10.8997,"harmonic",4
16,0,13.774,"harmonic",1
15,20,2.1838,"harmonic",5
16,0,6.6095,"harmonic",1
3,2,6.0884,"piano",7
3,2,4.0151,"harmonic",3
16,0,11.734,"piano",7
14,0,7.0309,"harmonic",3
6,0,7.8484,"harmonic",5
6,0,8.1041,"piano",6
6,0,6.8965,"piano",7
6,0,3.4333,"harmonic",3
14,0,5.3836,"harmonic",3
6,0,14.1898,"harmonic",5
7,2,5.8531,"piano",6
16,0,5.1441,"piano",6
4,6,12.6365,"harmonic",3
7,2,4.4747,"harmonic",7
14,0,5.0436,"harmonic",5
6,0,7.9656,"harmonic",2
2,4,1.3844,"harmonic",2
7,2,7.079,"piano",4
14,0,11.2897,"harmonic",3
7,2,11.5401,"harmonic",7
15,20,13.3422,"harmonic",4
15,20,8.1141,"harmonic",7
15,20,2.8703,"harmonic",7
3,2,14.9345,"piano",7
6,0,7.2776,"piano",6
12,0,7.444,"harmonic",3
13,2,11.9752,"harmonic",1
13,2,2.9142,"harmonic",3
3,2,12.1972,"piano",7
16,0,4.902,"piano",6
7,2,1.3324,"harmonic",7
14,0,13.7513,"harmonic",1
2,4,8.7959,"piano",4
136,8,11.3165,"piano",4
7,2,3.7707,"harmonic",7
13,2,2.2206,"harmonic",3
13,2,8.4643,"piano",5
16,0,13.2957,"harmonic",2
16,0,8.6583,"harmonic",2
16,0,6.571,"harmonic",1
16,0,8.2009,"harmonic",2
16,0,1.7339,"harmonic",1
2,4,5.9574,"harmonic",3
16,0,8.455,"harmonic",2
16,0,6.5832,"harmonic",3
2,4,6.9662,"piano",5
13,2,1.6169,"harmonic",2
3,2,5.4617,"harmonic",2
16,0,11.8113,"harmonic",3
13,2,4.1792,"harmonic",3
14,0,10.1161,"harmonic",3
4,6,2.6376,"piano",6
14,0,4.5843,"piano",5
6,0,7.7565,"harmonic",3
14,0,3.5465,"piano",6
3,2,1.3623,"piano",6
2,4,0.4599,"harmonic",4
6,0,0.1641,"piano",5
2,4,3.147,"harmonic",5
14,0,3.0857,"harmonic",2
4,6,0.3666,"harmonic",7
15,20,7.0912,"harmonic",7
12,0,5.7832,"harmonic",3
6,0,5.0571,"harmonic",2
4,6,4.286,"harmonic",6
13,2,8.6272,"piano",5
7,2,0.4508,"piano",7
12,0,7.5408,"harmonic",3
14,0,2.795,"harmonic",4
4,6,1.9447,"harmonic",6
6,0,2.181,"harmonic",3
16,0,12.1381,"piano",6
16,0,9.3339,"harmonic",1
7,2,9.9599,"harmonic",7
16,0,10.263,"harmonic",2
6,0,4.6529,"harmonic",3
12,0,10.9876,"harmonic",3
13,2,6.0794,"harmonic",2
7,2,10.4571,"harmonic",7
16,0,14.1657,"harmonic",1
7,2,3.8871,"harmonic",6
16,0,10.282,"harmonic",3
7,2,5.2535,"harmonic",6
15,20,14.4289,"harmonic",4
15,20,7.1739,"harmonic",6
2,4,12.4149,"harmonic",4
13,2,6.4533,"piano",3
12,0,7.4018,"harmonic",3
3,2,9.2311,"piano",7
16,0,4.4793,"harmonic",2
16,0,0.4455,"harmonic",2
6,0,8.2776,"piano",5
13,2,2.1379,"harmonic",2
12,0,12.6604,"harmonic",3
149,3,8.6359,"harmonic",2
13,2,14.7629,"piano",4
2,4,4.6727,"piano",4
3,2,10.4196,"harmonic",3
2,4,4.0358,"piano",5
2,4,12.534,"piano",2
4,6,0.829,"harmonic",6
4,6,0.7062,"harmonic",6
12,0,11.9139,"harmonic",5
4,6,4.7145,"piano",7
16,0,13.1964,"harmonic",1
13,2,7.6615,"piano",5
12,0,10.4099,"piano",5
16,0,10.4996,"piano",5
13,2,6.4276,"piano",3
2,4,9.6176,"harmonic",3
12,0,4.4032,"harmonic",5
15,20,4.004,"harmonic",6
6,0,3.3344,"piano",6
15,20,3.7706,"harmonic",7
14,0,8.3526,"piano",4
6,0,12.2211,"harmonic",5
3,2,13.785,"harmonic",1
2,4,10.0405,"piano",4
14,0,3.6906,"piano",5
3,2,4.8797,"harmonic",4
15,20,2.8228,"harmonic",5
12,0,7.4699,"harmonic",3
15,20,0.2762,"harmonic",2
14,0,0.0768,"harmonic",2
12,0,10.8404,"harmonic",3
12,0,3.931,"harmonic",2
6,0,9.7256,"harmonic",3
13,2,7.2075,"piano",5
23,38,2.836,"piano",4
15,20,8.5862,"harmonic",4
6,0,1.7369,"harmonic",2
4,6,11.734,"harmonic",5
2,4,11.307,"harmonic",4
6,0,3.2003,"harmonic",2
4,6,0.6697,"piano",5
14,0,12.4349,"harmonic",5
16,0,1.7705,"harmonic",1
16,0,5.4662,"piano",6
16,0,9.2498,"harmonic",1
2,4,0.5187,"harmonic",2
12,0,1.2609,"piano",5
3,2,5.3153,"harmonic",3
15,20,8.2933,"harmonic",6
14,0,3.044,"piano",7
13,2,9.1511,"harmonic",2
7,2,11.9127,"harmonic",6
15,20,4.5152,"harmonic",6
14,0,13.3393,"piano",4
16,0,12.0922,"harmonic",2
3,2,0.5622,"harmonic",5
12,0,6.8135,"harmonic",5
15,20,4.1584,"harmonic",6
4,6,11.8584,"harmonic",7
3,2,4.2943,"harmonic",2
2,4,6.8422,"piano",5
4,6,3.2931,"piano",6
16,0,8.8283,"piano",7
6,0,5.9279,"harmonic",3
3,2,1.8038,"piano",7
2,4,2.3779,"harmonic",2
2,4,13.8183,"harmonic",3
15,20,14.9463,"harmonic",5
14,0,0.1086,"harmonic",2
14,0,0.127,"piano",5
12,0,12.3569,"harmonic",3
4,6,6.6382,"harmonic",5
3,2,13.9835,"harmonic",2
4,6,4.1652,"harmonic",6
12,0,12.2926,"piano",5
7,2,12.851,"piano",7
2,4,9.3621,"piano",5
6,0,0.2635,"harmonic",1
6,0,13.6819,"piano",5
13,2,10.7176,"harmonic",1
16,0,0.5416,"harmonic",2
3,2,2.2328,"harmonic",3
2,4,0.946,"piano",2
6,0,4.0798,"harmonic",5
13,2,4.3833,"harmonic",3
18,1,2.2328,"piano",5
2,4,10.8509,"harmonic",3
2,4,11.4972,"harmonic",3
12,0,10.3129,"harmonic",3
6,0,0.8737,"harmonic",3
12,0,6.1645,"harmonic",3
16,0,5.6155,"piano",6
2,4,4.6949,"piano",5
16,0,7.8971,"harmonic",2
6,0,3.9814,"piano",6
7,2,1.4903,"harmonic",6
2,4,7.0906,"harmonic",5
6,0,0.2999,"piano",5
7,2,0.6567,"harmonic",6
7,2,12.1983,"harmonic",6
2,4,7.2036,"harmonic",5
18,1,3.0747,"piano",6
16,0,0.4823,"harmonic",3
29,0,9.9651,"harmonic",1
2,4,11.6487,"harmonic",4
7,2,6.8128,"piano",7
13,2,7.7726,"harmonic",3
16,0,2.1245,"piano",6
14,0,6.2298,"harmonic",5
6,0,0.1848,"harmonic",3
13,2,10.7162,"piano",5
2,4,13.6834,"harmonic",5
14,0,5.5411,"piano",7
6,0,13.0303,"harmonic",5
16,0,7.9016,"piano",7
15,20,14.7176,"harmonic",5
26,2,14.8226,"harmonic",1
14,0,9.168,"harmonic",3
16,0,13.7189,"harmonic",2
13,2,13.4333,"piano",5
13,2,8.6233,"piano",7
6,0,13.7962,"piano",6
7,2,9.0585,"harmonic",6
13,2,13.4482,"harmonic",1
14,0,9.0368,"harmonic",4
4,6,3.8321,"harmonic",6
16,0,0.6779,"piano",6
4,6,4.6174,"harmonic",5
16,0,1.9824,"piano",5
15,20,8.0836,"harmonic",7
15,20,7.4274,"piano",2
3,2,2.4823,"harmonic",3
4,6,9.1402,"harmonic",3
16,0,1.8241,"harmonic",1
12,0,2.854,"harmonic",3
2,4,12.1196,"harmonic",4
15,20,6.2762,"piano",3
6,0,11.4803,"harmonic",3
3,2,9.1271,"harmonic",5
3,2,6.8535,"piano",5
3,2,3.3735,"harmonic",2
4,6,10.3494,"harmonic",3
7,2,12.3453,"piano",4
7,2,0.8405,"harmonic",2
7,2,5.8079,"harmonic",2
2,4,11.4153,"harmonic",4
28,3,6e-04,"piano",5
14,0,11.4342,"harmonic",5
7,2,1.6599,"piano",7
7,2,2.2132,"harmonic",6
16,0,10.0271,"harmonic",1
3,2,9.8308,"harmonic",4
16,0,6.3832,"harmonic",2
4,6,8.4319,"harmonic",3
4,6,13.308,"harmonic",4
2,4,8.2491,"harmonic",4
27,0,8.783,"piano",3
16,0,5.6736,"harmonic",2
18,1,6.7644,"harmonic",4
14,0,11.918,"harmonic",3
36,12,6.6613,"harmonic",5
4,6,12.502,"piano",7
16,0,9.4741,"harmonic",3
29,0,2.9422,"piano",3
15,20,2.6856,"harmonic",5
15,20,6.801,"harmonic",6
14,0,1.2819,"harmonic",1
13,2,6.9766,"harmonic",2
3,2,1.1195,"harmonic",1
18,1,3.6737,"piano",6
22,0,1.5338,"piano",4
4,6,11.0911,"harmonic",6
13,2,12.9441,"harmonic",3
18,1,4.1108,"harmonic",5
16,0,2.8123,"harmonic",2
22,0,1.1572,"piano",3
29,0,12.4389,"harmonic",1
3,2,0.2158,"harmonic",6
15,20,11.4156,"piano",3
2,4,11.4224,"harmonic",2
14,0,0.3049,"harmonic",2
3,2,6.5486,"piano",7
14,0,5.3828,"piano",4
13,2,14.4285,"piano",6
15,20,9.9714,"piano",4
2,4,2.2311,"harmonic",2
4,6,11.3308,"harmonic",6
16,0,12.5064,"harmonic",1
13,2,3.8506,"harmonic",3
35,20,12.5833,"harmonic",5
18,1,7.1435,"piano",6
16,0,1.1917,"harmonic",3
16,0,11.3339,"piano",5
18,1,4.672,"piano",6
4,6,0.5321,"harmonic",5
16,0,11.6355,"harmonic",2
2,4,9.0585,"piano",5
16,0,10.2641,"harmonic",2
18,1,11.0856,"harmonic",2
16,0,3.3359,"piano",5
13,2,6.0797,"piano",3
16,0,2.9016,"harmonic",1
18,1,1.6571,"piano",6
13,2,11.6829,"harmonic",1
13,2,10.5825,"piano",5
18,1,14.1898,"piano",5
18,1,4.9784,"piano",6
13,2,1.9722,"harmonic",3
18,1,2.6042,"harmonic",2
13,2,12.3909,"harmonic",1
2,4,0.4891,"piano",5
2,4,2.9142,"piano",5
18,1,9.6038,"harmonic",3
13,2,12.689,"piano",6
15,20,6.0505,"piano",3
13,2,11.6256,"piano",7
13,2,12.8772,"harmonic",2
13,2,10.9526,"harmonic",1
22,0,13.6551,"piano",5
16,0,2.8731,"harmonic",3
16,0,8.0366,"harmonic",3
4,6,11.8543,"harmonic",5
16,0,0.6237,"harmonic",2
7,2,0.2431,"harmonic",6
15,20,2.6418,"harmonic",5
22,0,7.1961,"piano",5
4,6,9.9714,"harmonic",6
16,0,0.2999,"harmonic",2
13,2,12.5635,"harmonic",1
18,1,4.956,"harmonic",4
13,2,11.8723,"harmonic",1
13,2,1.1017,"harmonic",2
22,0,14.2936,"piano",3
18,1,6.6233,"harmonic",3
18,1,12.2304,"harmonic",3
3,2,12.711,"harmonic",3
13,2,0.2841,"piano",4
3,2,13.8434,"piano",7
7,2,14.8454,"harmonic",2
2,4,13.8644,"piano",5
13,2,3.6207,"piano",7
4,6,11.8441,"piano",6
16,0,8.834,"piano",6
18,1,12.8485,"harmonic",3
22,0,6.2119,"harmonic",2
22,0,9.2942,"piano",5
18,1,12.2567,"harmonic",3
25,0,10.443,"harmonic",3
22,0,9.3802,"piano",6
18,1,2.8571,"piano",6
14,0,0.2158,"piano",5
13,2,5.0496,"harmonic",3
3,2,2.0521,"piano",7
4,6,14.9129,"harmonic",3
14,0,7.6615,"harmonic",5
4,6,8.2312,"piano",6
22,0,6.1788,"harmonic",1
18,1,8.8189,"piano",6
22,0,6.6101,"harmonic",1
22,0,1.9286,"harmonic",1
18,1,11.0107,"harmonic",3
22,0,1.913,"piano",5
18,1,12.2156,"piano",6
13,2,14.9608,"harmonic",2
22,0,4.6566,"harmonic",1
22,0,4.0823,"piano",6
14,0,14.6073,"harmonic",4
18,1,7.4149,"piano",7
14,0,6.332,"harmonic",3
13,2,11.6531,"harmonic",1
16,0,14.6641,"piano",6
22,0,3.9065,"harmonic",3
22,0,0.1185,"harmonic",1
22,0,0.5037,"harmonic",2
18,1,9.8347,"piano",6
13,2,7.5578,"harmonic",2
22,0,8.7716,"harmonic",1
13,2,12.4751,"harmonic",1
22,0,4.9377,"harmonic",4
153,0,12.8765,"piano",5
3,2,3.3359,"harmonic",2
22,0,12.1829,"harmonic",1
18,1,2.6043,"harmonic",2
13,2,13.2012,"piano",4
4,6,6.0996,"harmonic",5
22,0,12.6854,"piano",3
15,20,14.2705,"harmonic",4
13,2,11.2877,"piano",6
13,2,8.8851,"harmonic",2
36,12,3.2988,"piano",4
13,2,2.7555,"harmonic",3
14,0,14.4525,"harmonic",3
16,0,6.9144,"piano",7
15,20,12.2168,"piano",3
15,20,1.5256,"piano",1
16,0,13.9328,"harmonic",1
16,0,3.5115,"harmonic",2
4,6,11.6968,"harmonic",5
13,2,4.6174,"piano",5
16,0,11.7738,"piano",6
18,1,11.9427,"harmonic",5
14,0,12.0711,"harmonic",2
22,0,11.5478,"harmonic",1
14,0,7.3862,"harmonic",5
7,2,3.1103,"harmonic",7
18,1,14.3034,"piano",6
15,20,6.2182,"piano",2
15,20,0.7264,"piano",1
16,0,13.4815,"harmonic",1
22,0,9.6084,"piano",5
13,2,9.0792,"piano",5
13,2,1.3488,"harmonic",3
18,1,0.7108,"harmonic",3
18,1,1.8966,"harmonic",2
2,4,3.8514,"harmonic",4
13,2,7.9246,"harmonic",1
2,4,0.2651,"harmonic",5
15,20,1.5443,"piano",1
16,0,8.1669,"piano",7
15,20,5.8692,"harmonic",3
16,0,14.9943,"piano",7
13,2,12.7119,"harmonic",1
22,0,14.101,"piano",5
22,0,6.6902,"piano",4
13,2,12.1403,"harmonic",2
13,2,4.8023,"piano",7
26,2,6.2039,"piano",4
18,1,11.2874,"harmonic",4
18,1,6.1488,"piano",7
13,2,5.7978,"piano",6
4,6,9.648,"harmonic",6
13,2,3.3488,"harmonic",2
14,0,4.0609,"harmonic",4
16,0,14.0038,"piano",7
14,0,2.7216,"piano",5
22,0,14.0227,"piano",5
4,6,6.3308,"harmonic",7
4,6,5.8626,"harmonic",5
22,0,4.6486,"harmonic",1
16,0,12.1728,"piano",6
22,0,0.8691,"harmonic",1
7,2,14.0633,"piano",7
22,0,13.6878,"harmonic",1
15,20,10.3299,"piano",4
16,0,2.8763,"harmonic",2
14,0,8.8761,"piano",7
15,20,3.1025,"piano",6
16,0,13.6652,"piano",6
15,20,11.8742,"piano",4
14,0,14.9749,"harmonic",1
22,0,4.7389,"harmonic",1
16,0,1.3659,"harmonic",2
18,1,9.2117,"harmonic",2
22,0,7.9824,"piano",5
18,1,6.9784,"harmonic",2
23,38,9.3378,"piano",6
16,0,12.8722,"harmonic",1
16,0,3.8706,"piano",7
18,1,3.3695,"piano",6
13,2,11.2846,"piano",6
4,6,0.1632,"harmonic",6
16,0,5.1125,"piano",4
